age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_gain_std,bag_capital_loss_max,bag_capital_loss_mean,bag_capital_loss_std,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_full_time_ratio,bag_has_capital_activity,bag_high_ed_ratio,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_senior_ratio,bag_size,bag_size_bag,bag_unemployed_ratio,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_young_ratio,capital_activity_flag,capital_both,capital_cv,capital_dominance,capital_gain,capital_loss,capital_per_capita,capital_per_hour,capital_ratio,capital_vs_bag,dependency_ratio,education_num,education_target_enc,education_tier,education_vs_bag,education_vs_bag_max,education_x_occupation,education_x_workclass,has_capital_gain,has_capital_loss,hours_inequality,hours_per_ed,hours_per_week,interview_mode,interviewer_id,is_primary_earner,log_capital_gain,log_capital_loss,log_net_capital_asset,low_ed_low_hours,marital_status,native_country_target_enc,negative_net_capital,net_capital_asset,net_capital_clean,no_capital_low_ed,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth,young_low_ed
17,289,119,1958.2857142857142,30.0,0.2857142857142857,5013,880.5714285714286,1872.0366678338023,0,0.0,0.0,37.857142857142854,11.142857142857142,5.0,3.0783421635988546,0.8571428571428571,1,0.42857142857142855,40.714285714285715,25.0,12.051476890327395,0.42857142857142855,7,5013,880.5714285714286,0.0,7,7,0.0,6,4,3,0.42857142857142855,0,0,2.123522390996049,5.686436558094313,0,0,125.79591836734694,0.0,0.0,-880.5714285714286,1.0,7,0.8248866576363352,0,-4.142857142857142,-7.221199306455997,5.476361921039247,7.025039006254891,0,0,0.2889052679188074,2.5,20,0,1054,0,0.0,0.0,0.0,1,4,1.04414817336935,0,0,0,1,0.782337417291321,1.0528559545142508,3,0,35,1.0035770008935558,0,0,1977,1
60,3600,600,1950.857142857143,23.0,0.14285714285714285,3103,443.2857142857143,1172.8237597476323,0,0.0,0.0,39.0,12.428571428571429,6.0,2.1491969707422394,1.0,1,0.7142857142857143,46.42857142857143,45.0,9.44911182523068,0.14285714285714285,7,3103,443.2857142857143,0.14285714285714285,7,7,0.0,4,2,3,0.0,1,0,2.6397962438049603,6.984244372990354,3103,0,63.326530612244895,75.6829268292683,3103.0,2659.714285714286,0.875,10,0.9939053399066965,1,-2.428571428571429,-4.577768399313668,9.537323176926488,10.035770008935557,1,0,0.19922826137534566,3.6363636363636362,40,0,1453,1,8.04044688130311,0.0,8.04044688130311,0,2,1.04414817336935,0,3103,3103,0,0.9537323176926488,1.0528559545142508,0,1,39,1.0035770008935558,1,0,1934,0
25,625,225,1950.6666666666667,39.0,0.5,7688,2321.3333333333335,3041.1573893283903,0,0.0,0.0,43.166666666666664,9.666666666666666,4.0,1.632993161855452,1.0,1,0.16666666666666666,43.333333333333336,35.0,6.0553007081949835,0.8333333333333334,6,7688,2321.3333333333335,0.3333333333333333,6,6,0.0,4,2,2,0.16666666666666666,0,0,1.3095266496318603,3.3104636141811397,0,0,386.8888888888889,0.0,0.0,-2321.3333333333335,0.8571428571428571,9,0.9838673729142733,1,-0.6666666666666661,-2.299659828522118,7.041036755621889,9.032193008042002,0,0,0.1365857302600372,4.0,40,0,1101,0,0.0,0.0,0.0,0,4,1.1224918381570743,0,0,0,0,0.782337417291321,0.9118460632926051,1,1,54,1.0035770008935558,1,0,1969,0
36,1296,324,1955.4,13.0,0.4,0,0.0,0.0,1977,772.8,1058.67827974319,54.2,10.4,1.0,1.9493588689617927,1.0,1,0.2,42.0,13.0,7.58287544405155,0.6,5,0,-772.8,0.0,5,5,0.0,4,2,2,0.2,1,0,0.0,0.0,0,1887,0.0,0.0,0.0,0.0,0.8333333333333334,9,0.9838673729142733,1,-1.4000000000000004,-3.349358868961793,8.583590859233839,9.032193008042002,0,1,0.17634594055933836,4.0,40,0,1341,1,0.0,7.543273346705446,0.0,0,2,1.04414817336935,1,-1887,-1887,0,0.9537323176926488,1.0528559545142508,0,1,68,1.0035770008935558,1,0,1958,0
19,361,190,1965.6666666666667,30.0,0.3333333333333333,7688,2562.6666666666665,4438.6688695298435,0,0.0,0.0,62.666666666666664,10.666666666666666,5.0,2.081665999466133,0.6666666666666666,1,0.3333333333333333,35.666666666666664,25.0,9.29157324317757,0.3333333333333333,3,7688,2562.6666666666665,0.0,3,3,0.0,3,3,2,0.6666666666666666,0,0,1.7313751928994319,2.9988298010661816,0,0,854.2222222222222,0.0,0.0,-2562.6666666666665,1.0,10,0.9939053399066965,1,-0.6666666666666661,-2.748332666132799,9.17267735257638,10.035770008935557,0,0,0.25340654299575194,2.272727272727273,25,0,1366,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,2,1,65,1.0035770008935558,0,0,1975,0
33,1089,429,1956.5,30.0,0.0,0,0.0,0.0,0,0.0,0.0,42.25,13.25,5.0,0.5000000000000001,1.0,0,1.0,51.25,25.0,16.520189667999176,0.0,4,0,0.0,0.0,4,4,0.0,4,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,13,1.121037667320979,2,-0.25,-0.7500000000000001,12.586159842350677,14.505916990990714,0,0,0.3161758788133814,5.357142857142857,75,0,1370,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9681661417192828,1.0528559545142508,0,1,42,1.1158397685377472,1,1,1961,0
18,324,126,1953.2,41.0,0.0,0,0.0,0.0,0,0.0,0.0,43.8,10.6,3.0,2.6076809620810595,0.8,0,0.2,44.2,55.0,19.447364860052378,0.2,5,0,0.0,0.0,5,5,0.0,5,2,3,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,7,0.8248866576363352,0,-3.5999999999999996,-6.207680962081059,7.062378511595133,7.025039006254891,0,0,0.430251434956911,2.0,16,0,1191,1,0.0,0.0,0.0,1,4,1.04414817336935,0,0,0,1,1.0089112159421618,1.0528559545142508,3,1,60,1.0035770008935558,0,0,1976,1
25,625,200,1954.8,13.0,0.0,0,0.0,0.0,0,0.0,0.0,52.4,9.2,4.0,0.8366600265340755,1.0,0,0.0,45.2,15.0,6.906518659932802,0.6,5,0,0.0,0.2,5,5,0.0,4,3,1,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,8,0.9302186496362864,0,-1.1999999999999993,-2.036660026534075,6.258699338330568,8.028616007148447,0,0,0.14949174588599137,4.444444444444445,40,0,1331,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,1,0.782337417291321,1.0528559545142508,2,1,50,1.0035770008935558,1,0,1969,1
28,784,252,1963.2857142857142,3.0,0.0,0,0.0,0.0,0,0.0,0.0,39.0,11.714285714285714,4.0,1.9760470401187071,1.0,0,0.42857142857142855,43.57142857142857,10.0,3.7796447300922718,0.2857142857142857,7,0,0.0,0.0,7,7,0.0,5,3,2,0.5714285714285714,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,9,0.9838673729142733,1,-2.7142857142857135,-4.69033275440442,9.160473813522422,9.032193008042002,0,0,0.08479972150848046,4.0,40,0,1087,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,37,1.0035770008935558,1,0,1966,0
27,729,243,1959.25,29.0,0.25,0,0.0,0.0,1887,471.75,943.5,40.0,10.5,11.0,1.9148542155126762,1.0,1,0.25,46.0,5.0,9.521904571390467,0.5,4,0,-471.75,0.0,4,4,0.0,4,3,2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-1.5,-3.414854215512676,7.041036755621889,10.042557916839725,0,0,0.20259371428490355,6.0,60,0,1412,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.782337417291321,0.9118460632926051,0,1,36,1.1158397685377472,1,1,1967,0
39,1521,390,1949.2857142857142,37.0,0.14285714285714285,0,0.0,0.0,1902,271.7142857142857,718.8884276635501,39.57142857142857,8.714285714285714,5.0,3.1471831698777724,1.0,1,0.14285714285714285,39.0,10.0,1.9148542155126784,0.7142857142857143,7,0,-271.7142857142857,0.14285714285714285,7,7,0.0,5,4,2,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,10,0.9939053399066965,1,1.2857142857142865,-1.8614688841634859,9.17267735257638,10.035770008935557,0,0,0.04787135538781696,3.4545454545454546,38,0,1491,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,4,0,41,1.0035770008935558,1,0,1955,0
43,1849,559,1960.0,19.0,0.16666666666666666,15024,2504.0,6133.522315929078,0,0.0,0.0,37.0,9.833333333333334,4.0,3.6560452221856705,1.0,1,0.3333333333333333,41.666666666666664,12.0,4.0824829046386295,0.16666666666666666,6,15024,2504.0,0.0,6,6,0.0,4,4,1,0.3333333333333333,1,0,2.4485119025664983,5.997604790419162,15024,0,417.3333333333333,294.5882352941176,15024.0,12520.0,0.8571428571428571,13,1.121037667320979,2,3.166666666666666,-0.48937855551900444,15.021791148426974,13.046501011616225,1,0,0.09568319307746788,3.5714285714285716,50,0,1144,1,9.617470759403409,0.0,9.617470759403409,0,2,1.04414817336935,0,15024,15024,0,1.1555223960328442,1.0528559545142508,5,0,36,1.0035770008935558,1,1,1951,0
36,1296,468,1954.857142857143,28.0,0.2857142857142857,0,0.0,0.0,1902,510.57142857142856,874.4908722875762,49.0,11.857142857142858,5.0,1.864454471471609,0.8571428571428571,1,0.5714285714285714,41.42857142857143,30.0,8.695921320886454,0.14285714285714285,7,0,-510.57142857142856,0.0,7,7,0.0,5,3,3,0.14285714285714285,1,0,0.0,0.0,0,1672,0.0,0.0,0.0,0.0,1.0,13,1.121037667320979,2,1.1428571428571423,-0.7215973286144666,15.021791148426974,13.095361315019375,0,1,0.20495437456634738,2.7142857142857144,38,0,1162,1,0.0,7.422373700986824,0.0,0,2,1.04414817336935,1,-1672,-1672,0,1.1555223960328442,1.0528559545142508,5,0,34,1.007335485770721,1,0,1958,0
57,3249,570,1949.4285714285713,31.0,0.14285714285714285,14084,2012.0,5323.251637861957,0,0.0,0.0,41.142857142857146,11.142857142857142,9.0,2.734262327610589,1.0,1,0.42857142857142855,43.42857142857143,25.0,3.952094080237414,0.2857142857142857,7,14084,2012.0,0.14285714285714285,7,7,0.0,6,2,2,0.14285714285714285,0,0,2.6444369785702717,6.99652260307998,0,0,287.42857142857144,0.0,0.0,-2012.0,0.875,10,0.9939053399066965,1,-1.1428571428571423,-3.8771194704677314,11.555223960328442,10.035770008935557,0,0,0.0889538860503598,3.6363636363636362,40,0,1090,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,34,1.0035770008935558,1,0,1937,0
29,841,261,1957.7142857142858,20.0,0.0,0,0.0,0.0,0,0.0,0.0,43.857142857142854,10.857142857142858,7.0,2.0354009783964293,0.8571428571428571,0,0.42857142857142855,40.714285714285715,25.0,11.700630833624395,0.42857142857142855,7,0,0.0,0.14285714285714285,7,7,0.0,6,2,3,0.42857142857142855,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,9,0.9838673729142733,1,-1.8571428571428577,-3.892543835539287,10.68397720923044,10.675298250818047,0,0,0.280494574778667,4.5,45,0,1376,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,52,1.186144250090894,1,1,1965,0
38,1444,494,1956.5714285714287,9.0,0.2857142857142857,7298,1042.5714285714287,2758.3847240213404,1876,268.0,709.0613513653102,48.57142857142857,11.428571428571429,7.0,1.5118578920369088,0.7142857142857143,1,0.42857142857142855,40.285714285714285,52.0,18.8477610139267,0.0,7,7298,774.5714285714286,0.14285714285714285,7,7,0.0,5,5,2,0.42857142857142855,0,0,2.6432160257562467,6.993292265571526,0,0,148.9387755102041,0.0,0.0,-1042.5714285714287,1.1666666666666667,13,1.121037667320979,2,1.5714285714285712,0.059570679391662384,11.924480558349295,13.046501011616225,0,0,0.4565201629670827,4.0,56,0,1461,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,0,1,53,1.0035770008935558,1,1,1956,0
57,3249,570,1946.75,30.0,0.5,3325,831.25,1662.5000000000002,2258,564.5,1129.0,57.75,10.25,5.0,0.49999999999999983,0.75,1,0.0,37.5,25.0,5.259911279353167,0.0,4,3325,266.75,0.25,4,4,0.0,3,3,2,0.0,1,0,1.9975968759387206,3.9951937518774407,0,2258,207.8125,0.0,0.0,-831.25,1.0,10,0.9939053399066965,1,-0.25,-0.7499999999999998,9.17267735257638,10.035770008935557,0,1,0.13662107219099134,3.4545454545454546,38,0,1408,0,0.0,7.7226775164680035,0.0,0,6,1.04414817336935,1,-2258,-2258,0,0.917267735257638,1.0528559545142508,4,0,63,1.0035770008935558,1,0,1937,0
60,3600,540,1947.5,13.0,0.25,0,0.0,0.0,2415,603.75,1207.5,49.25,11.25,5.0,2.0615528128088303,1.0,1,0.5,52.5,10.0,15.0,0.25,4,0,-603.75,0.5,4,4,0.0,3,1,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-2.25,-4.311552812808831,9.318462995426062,10.042557916839725,0,0,0.2803738317757009,7.0,70,0,1376,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,49,1.1158397685377472,1,1,1934,0
36,1296,324,1959.5,30.0,0.5,5178,962.0,2079.031312895503,1485,247.5,606.2487113388365,36.666666666666664,9.5,5.0,2.588435821108957,0.6666666666666666,1,0.16666666666666666,37.0,25.0,15.684387141358123,0.6666666666666666,6,5178,714.5,0.16666666666666666,6,6,0.0,5,4,4,0.3333333333333333,0,0,2.1589110206599202,5.376947040498442,0,0,160.33333333333334,0.0,0.0,-962.0,1.2,9,0.9838673729142733,1,-0.5,-3.088435821108957,10.68397720923044,9.699769512001273,0,0,0.4127470300357401,4.0,40,0,1290,0,0.0,0.0,0.0,0,5,1.04414817336935,0,0,0,0,1.1871085788033822,0.9118460632926051,1,1,52,1.0777521680001414,1,0,1958,0
38,1444,418,1946.1666666666667,15.0,0.16666666666666666,0,0.0,0.0,1887,314.5,770.3645241053094,51.333333333333336,8.833333333333334,4.0,2.9944392908634274,1.0,1,0.16666666666666666,45.333333333333336,32.0,11.690451944500122,0.6666666666666666,6,0,-314.5,0.5,6,6,0.0,5,3,2,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,11,1.043616212670264,1,2.166666666666666,-0.8277726241967613,11.389232549965186,11.039347009829115,0,0,0.25231191247122564,3.3333333333333335,40,0,1094,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,47,1.0035770008935558,1,0,1956,0
42,1764,168,1939.0,39.0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,6.333333333333333,6.0,2.516611478423583,0.3333333333333333,0,0.0,28.333333333333332,52.0,10.408329997330663,1.0,3,0,0.0,0.3333333333333333,3,3,0.0,3,3,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5,4,0.7176676931532536,0,-2.333333333333333,-4.849944811756917,4.071321694898854,4.744577000363576,0,0,0.3548294317271817,5.0,25,0,1463,1,0.0,0.0,0.0,1,0,1.04414817336935,0,0,0,1,1.0178304237247136,1.0528559545142508,4,1,46,1.186144250090894,0,0,1952,0
36,1296,468,1962.0,39.0,0.0,0,0.0,0.0,0,0.0,0.0,46.142857142857146,9.285714285714286,11.0,2.0586634591635513,0.8571428571428571,0,0.14285714285714285,37.285714285714285,26.0,14.15055105775373,0.5714285714285714,7,0,0.0,0.0,7,7,0.0,5,4,3,0.42857142857142855,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,13,1.121037667320979,2,3.7142857142857135,1.6556222551221622,15.021791148426974,13.046501011616225,0,0,0.36960394553834375,2.857142857142857,40,0,1351,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,35,1.0035770008935558,1,0,1958,0
59,3481,295,1947.142857142857,30.0,0.0,0,0.0,0.0,0,0.0,0.0,38.285714285714285,10.142857142857142,5.0,3.0783421635988546,1.0,0,0.2857142857142857,45.285714285714285,25.0,9.428932172031034,0.5714285714285714,7,0,0.0,0.2857142857142857,7,7,0.0,6,2,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,5,0.8554613443130139,0,-5.142857142857142,-8.221199306455997,3.911687086456605,5.388760840000707,0,0,0.20371149754388038,6.666666666666667,40,0,1393,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,0.782337417291321,1.0528559545142508,0,1,39,1.0777521680001414,1,0,1935,0
30,900,330,1952.5,30.0,0.25,8614,2153.5,4307.0,0,0.0,0.0,43.25,11.5,5.0,1.9148542155126762,0.75,1,0.5,39.5,25.0,17.59734828508735,0.25,4,8614,2153.5,0.25,4,4,0.0,4,3,3,0.0,0,0,1.9990717103736366,3.9981434207472732,0,0,538.375,0.0,0.0,-2153.5,1.0,11,1.043616212670264,1,-0.5,-2.414854215512676,8.605711590204532,11.039347009829115,0,0,0.43450242679228024,3.4166666666666665,41,0,1341,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,1.0528559545142508,1,0,35,1.0035770008935558,1,1,1964,0
46,2116,414,1949.8333333333333,45.0,0.16666666666666666,14344,2390.6666666666665,5855.913478413651,0,0.0,0.0,53.666666666666664,9.833333333333334,3.0,2.4832774042918904,1.0,1,0.16666666666666666,49.333333333333336,62.0,10.25020325001737,0.5,6,14344,2390.6666666666665,0.16666666666666666,6,6,0.0,5,4,2,0.16666666666666666,0,0,2.448465565887241,5.9974912891986065,0,0,398.4444444444444,0.0,0.0,-2390.6666666666665,0.8571428571428571,9,0.9838673729142733,1,-0.8333333333333339,-3.3166107376252243,9.160473813522422,9.032193008042002,0,0,0.20364642218577556,4.0,40,0,1205,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0178304237247136,0.8538484836768099,1,1,71,1.0035770008935558,1,0,1948,0
51,2601,510,1948.0,45.0,0.14285714285714285,4787,683.8571428571429,1809.3159322951706,0,0.0,0.0,38.42857142857143,10.714285714285714,9.0,1.704336206492694,0.8571428571428571,1,0.2857142857142857,40.142857142857146,11.0,17.705258836746513,0.2857142857142857,7,4787,683.8571428571429,0.2857142857142857,7,7,0.0,6,3,3,0.14285714285714285,0,0,2.641888094715518,6.989778890279516,0,0,97.6938775510204,0.0,0.0,-683.8571428571429,1.0,10,0.9939053399066965,1,-0.7142857142857135,-2.418621920778407,10.353847772695623,10.035770008935557,0,0,0.43033615228203326,3.6363636363636362,40,0,1253,0,0.0,0.0,0.0,0,0,1.068766848656487,0,0,0,0,1.0353847772695624,1.0528559545142508,4,0,47,1.0035770008935558,1,0,1943,0
32,1024,320,1958.1666666666667,41.0,0.16666666666666666,3464,577.3333333333334,1414.1720781668216,0,0.0,0.0,47.5,9.166666666666666,12.0,3.188521078284832,1.0,1,0.16666666666666666,41.666666666666664,0.0,6.831300510639733,0.3333333333333333,6,3464,577.3333333333334,0.0,6,6,0.0,5,2,3,0.16666666666666666,0,0,2.4452543138331206,5.989625360230547,0,0,96.22222222222223,0.0,0.0,-577.3333333333334,0.8571428571428571,10,0.9939053399066965,1,0.8333333333333339,-2.355187744951498,10.089112159421617,10.035770008935557,0,0,0.16010860571811875,4.545454545454546,50,0,1483,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,1.0528559545142508,0,1,52,1.0035770008935558,1,1,1962,0
38,1444,304,1964.857142857143,30.0,0.14285714285714285,7688,1098.2857142857142,2905.7908684949393,0,0.0,0.0,47.42857142857143,10.857142857142858,5.0,3.760699023168052,0.7142857142857143,1,0.5714285714285714,42.142857142857146,25.0,13.49603116263656,0.2857142857142857,7,7688,1098.2857142857142,0.0,7,7,0.0,4,4,1,0.42857142857142855,1,0,2.643344519748483,6.993632228719949,7688,0,156.89795918367346,187.5121951219512,7688.0,6589.714285714286,1.1666666666666667,8,0.9302186496362864,0,-2.8571428571428577,-6.61784188031091,8.142643389797708,8.028616007148447,1,0,0.3128219143657481,4.444444444444445,40,0,1463,1,8.94754601503218,0.0,8.94754601503218,0,2,1.04414817336935,0,7688,7688,0,1.0178304237247136,1.0528559545142508,0,1,57,1.0035770008935558,1,0,1956,0
37,1369,370,1951.75,43.0,0.0,0,0.0,0.0,0,0.0,0.0,48.5,9.75,8.0,2.5,1.0,0,0.25,38.75,62.0,2.4999999999999996,0.5,4,0,0.0,0.25,4,4,0.0,4,2,1,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,10,0.9939053399066965,1,0.25,-2.25,10.178304237247136,10.035770008935557,0,0,0.06289308176100628,3.6363636363636362,40,0,1228,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,31,1.0035770008935558,1,0,1957,0
46,2116,598,1954.25,30.0,0.25,7298,1824.5,3649.0000000000005,0,0.0,0.0,42.0,9.75,5.0,3.593976442141304,0.75,1,0.25,43.5,25.0,17.86057109949175,0.5,4,7298,1824.5,0.0,4,4,0.0,4,3,2,0.0,1,0,1.9989044097507536,3.9978088195015062,7298,0,456.125,110.57575757575758,7298.0,5473.5,1.0,13,1.121037667320979,2,3.25,-0.3439764421413041,14.94702540805997,15.419875251181622,1,0,0.4013611483031854,4.642857142857143,65,0,1195,1,8.895492631451633,0.0,8.895492631451633,0,2,1.04414817336935,0,7298,7298,0,1.1497711852353822,1.0528559545142508,0,1,38,1.186144250090894,1,1,1948,0
67,4489,268,1948.2,30.0,0.2,14084,2816.8,6298.556279021408,0,0.0,0.0,40.0,7.8,5.0,3.5637059362410923,1.0,1,0.2,49.6,25.0,7.127411872482185,0.8,5,14084,2816.8,0.4,5,5,0.0,4,3,2,0.4,0,0,2.235274426510543,4.9982255660444315,0,0,563.36,0.0,0.0,-2816.8,0.8333333333333334,4,0.7176676931532536,0,-3.8,-7.363705936241092,4.071321694898854,4.744577000363576,0,0,0.1408579421439167,9.6,48,0,1352,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,1.0178304237247136,1.0528559545142508,0,1,36,1.186144250090894,1,1,1927,0
35,1225,315,1957.142857142857,12.0,0.42857142857142855,7298,1042.5714285714287,2758.38472402134,2042,517.2857142857143,893.4869359771886,45.142857142857146,11.0,3.0,1.9999999999999996,0.7142857142857143,1,0.2857142857142857,37.57142857142857,10.0,9.44911182523068,0.2857142857142857,7,7298,525.2857142857143,0.2857142857142857,7,7,0.0,5,4,3,0.42857142857142855,0,0,2.6432160257562463,6.993292265571526,0,0,148.9387755102041,0.0,0.0,-1042.5714285714287,1.1666666666666667,9,0.9838673729142733,1,-2.0,-3.9999999999999996,9.535181120248119,9.06601937193649,0,0,0.24497697324672135,4.0,40,0,1081,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0594645689164577,1.0528559545142508,0,1,35,1.007335485770721,1,0,1959,0
32,1024,416,1963.25,30.0,0.5,99999,24999.75,49999.5,1848,462.0,924.0,39.5,10.25,5.0,3.4034296427770228,1.0,1,0.5,50.0,25.0,20.0,0.5,4,99999,24537.75,0.0,4,4,0.0,3,3,2,0.5,0,0,1.999920002399928,3.999840004799856,0,0,6249.9375,0.0,0.0,-24999.75,0.8,13,1.121037667320979,2,2.75,-0.6534296427770228,15.021791148426974,13.046501011616225,0,0,0.39215686274509803,2.857142857142857,40,0,1085,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,39,1.0035770008935558,1,0,1962,0
52,2704,468,1945.25,41.0,0.5,15024,7512.0,8674.110444304937,0,0.0,0.0,51.5,11.5,7.0,3.0,0.75,1,0.5,44.5,25.0,17.15614564327703,0.5,4,15024,7512.0,0.5,4,4,0.0,3,2,2,0.25,0,0,1.154546844709828,1.9997337947557567,0,0,1878.0,0.0,0.0,-7512.0,1.0,9,0.9838673729142733,1,-2.5,-5.5,8.255409617318742,9.032193008042002,0,0,0.37705814600608856,4.8,48,0,1181,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,0,1,62,1.0035770008935558,1,1,1942,0
40,1600,560,1948.5714285714287,30.0,0.2857142857142857,8614,2273.1428571428573,3900.674105355442,0,0.0,0.0,41.857142857142854,10.428571428571429,5.0,3.408672412985387,0.5714285714285714,1,0.2857142857142857,28.0,25.0,12.897028081435403,0.5714285714285714,7,8614,2273.1428571428573,0.2857142857142857,7,7,0.0,5,3,3,0.14285714285714285,1,0,1.715228264180419,3.7878007412525907,7298,0,324.734693877551,202.72222222222223,7298.0,5024.857142857143,1.4,14,1.2170465072387975,2,3.571428571428571,0.16275615844318425,16.17731354445982,15.08853035200198,1,0,0.4447251062563932,2.3333333333333335,35,0,1241,0,8.895492631451633,0.0,8.895492631451633,0,2,1.04414817336935,0,7298,7298,0,1.1555223960328442,1.0528559545142508,0,1,50,1.0777521680001414,1,0,1954,0
27,729,297,1959.6666666666667,28.0,0.3333333333333333,7688,2562.6666666666665,3970.06612875235,0,0.0,0.0,42.833333333333336,12.666666666666666,7.0,2.422120283277993,1.0,1,0.6666666666666666,48.5,30.0,15.604486534327235,0.16666666666666666,6,7688,2562.6666666666665,0.0,6,6,0.0,3,4,4,0.3333333333333333,0,0,1.5485890503519764,2.9988298010661816,0,0,427.1111111111111,0.0,0.0,-2562.6666666666665,0.8571428571428571,11,1.043616212670264,1,-1.666666666666666,-4.088786949944659,10.649827558912111,12.27423745391522,0,0,0.315242152208631,5.833333333333333,70,0,1254,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9681661417192828,1.0528559545142508,0,1,29,1.1158397685377472,1,1,1967,0
43,1849,387,1957.1666666666667,4.0,0.16666666666666666,0,0.0,0.0,1902,317.0,776.4882484622675,45.166666666666664,10.166666666666666,7.0,1.6020819787597222,1.0,1,0.16666666666666666,42.833333333333336,0.0,6.013872850889572,0.5,6,0,-317.0,0.0,6,6,0.0,5,3,3,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,9,0.9838673729142733,1,-1.166666666666666,-2.7687486454263883,7.041036755621889,9.032193008042002,0,0,0.13719862017238568,4.0,40,0,1451,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,0.9118460632926051,4,0,58,1.0035770008935558,1,0,1951,0
43,1849,602,1953.0,30.0,0.4,3103,620.6,1387.7037868363695,1977,395.4,884.1412783034169,47.2,11.2,5.0,2.280350850198276,1.0,1,0.4,45.0,25.0,10.0,0.4,5,3103,225.2,0.2,5,5,0.0,4,3,3,0.2,1,0,2.232470699543709,4.991956241956242,0,1977,124.12,0.0,0.0,-620.6,0.8333333333333334,14,1.2170465072387975,2,2.8000000000000007,0.5196491498017246,16.61952010324735,15.08853035200198,0,1,0.21739130434782608,4.0,60,0,1182,0,0.0,7.589841512182657,0.0,0,2,1.04414817336935,1,-1977,-1977,0,1.1871085788033822,1.0528559545142508,0,1,46,1.0777521680001414,1,1,1951,0
